0.0,1.0,0.826522435897436,0.9360465407371521,1.0,0.3125,0.7748397588729858,0.5646929144859314
0.0,2.0,0.7066666666666667,0.8895348906517029,0.6153846383094788,0.3636363744735718,0.742272675037384,0.5419507026672363
0.0,3.0,0.879848628192999,0.9186046719551086,0.7333333492279053,0.523809552192688,0.8547776341438293,0.6457247138023376
0.0,4.0,0.8663434903047091,0.9122806787490845,0.6428571343421936,0.4736842215061188,0.8230610489845276,0.6226467490196228
0.0,5.0,0.8507625272331155,0.9415204524993896,0.8333333134651184,0.5555555820465088,0.8536675572395325,0.6794571876525879
1.0,1.0,0.7934668071654374,0.9127907156944275,1.0,0.42307692766189575,0.7904373407363892,0.6268999576568604
1.0,2.0,0.9249639249639249,0.9186046719551086,0.6000000238418579,0.6666666865348816,0.910714328289032,0.6677777171134949
1.0,3.0,0.7581699346405228,0.9127907156944275,0.6428571343421936,0.4736842215061188,0.7727898955345154,0.6051637530326843
1.0,4.0,0.8844370860927153,0.9122806787490845,0.6315789222717285,0.6000000238418579,0.8728476762771606,0.6316108107566833
1.0,5.0,0.7940603700097372,0.9415204524993896,0.6666666865348816,0.4615384638309479,0.8081791400909424,0.6175072193145752
2.0,1.0,0.8506493506493507,0.9011628031730652,0.5384615659713745,0.3888888955116272,0.8483043909072876,0.5785377025604248
2.0,2.0,0.8684448462929475,0.9476743936538696,0.7777777910232544,0.5,0.8291139006614685,0.6811891198158264
2.0,3.0,0.8462211847096586,0.8895348906517029,0.6000000238418579,0.52173912525177,0.8405311107635498,0.5606618523597717
2.0,4.0,0.8264342774146697,0.9356725215911865,0.7333333492279053,0.6111111044883728,0.8565722703933716,0.710888683795929
2.0,5.0,0.7444183313748531,0.8947368264198303,0.6666666865348816,0.43478259444236755,0.7620447278022766,0.5591198205947876
3.0,1.0,0.8578947368421053,0.9127907156944275,0.7272727489471436,0.4000000059604645,0.8476972579956055,0.6095026731491089
3.0,2.0,0.9177846577227381,0.930232584476471,0.6842105388641357,0.6842105388641357,0.9169245362281799,0.804383397102356
3.0,3.0,0.7295019157088123,0.8720930218696594,0.692307710647583,0.3333333432674408,0.7191570997238159,0.5138500928878784
3.0,4.0,0.8403361344537815,0.9356725215911865,0.6875,0.6470588445663452,0.8195187449455261,0.7002753019332886
3.0,5.0,0.9099318403115871,0.9298245906829834,0.5384615659713745,0.5384615659713745,0.8928919434547424,0.6776628494262695
4.0,1.0,0.8263945578231292,0.8720930218696594,0.5652173757553101,0.5199999809265137,0.8186394572257996,0.5507155656814575
4.0,2.0,0.767303609341826,0.9360465407371521,0.6428571343421936,0.6000000238418579,0.8014862537384033,0.609262228012085
4.0,3.0,0.8863636363636364,0.9360465407371521,0.8888888955116272,0.4444444477558136,0.8957431316375732,0.6745734214782715
4.0,4.0,0.8631082062454611,0.9181286692619324,0.625,0.5555555820465088,0.8720043301582336,0.692904531955719
4.0,5.0,0.8493377483443708,0.9181286692619324,0.75,0.44999998807907104,0.798509955406189,0.6201642751693726
5.0,1.0,0.7847133757961784,0.9069767594337463,0.46666666865348816,0.46666666865348816,0.7104033827781677,0.4665783643722534
5.0,2.0,0.9004329004329005,0.9244186282157898,0.6666666865348816,0.5555555820465088,0.8762626051902771,0.6313527822494507
5.0,3.0,0.8761904761904762,0.9069767594337463,0.800000011920929,0.47999998927116394,0.8409523963928223,0.7147032022476196
5.0,4.0,0.8188741721854305,0.9181286692619324,0.6875,0.550000011920929,0.7990066409111023,0.6086324453353882
5.0,5.0,0.7716049382716049,0.8947368264198303,0.5,0.3333333432674408,0.7111474871635437,0.46558570861816406
6.0,1.0,0.828001375988992,0.9186046719551086,0.7272727489471436,0.42105263471603394,0.8168214559555054,0.5835248231887817
6.0,2.0,0.8072727272727273,0.9127907156944275,0.7333333492279053,0.5,0.7854544520378113,0.6168496012687683
6.0,3.0,0.8389423076923077,0.9069767594337463,0.5,0.4375,0.8102964162826538,0.5113067626953125
6.0,4.0,0.875859434682964,0.9356725215911865,0.75,0.529411792755127,0.8584797382354736,0.6542994976043701
6.0,5.0,0.8175716900549116,0.8830409646034241,0.5714285969734192,0.3636363744735718,0.7824894189834595,0.4763032793998718
7.0,1.0,0.9002042602859643,0.9186046719551086,0.800000011920929,0.52173912525177,0.8241903185844421,0.7036786079406738
7.0,2.0,0.8225160256410257,0.9186046719551086,0.5714285969734192,0.5,0.7806490063667297,0.5297765731811523
7.0,3.0,0.8254545454545456,0.930232584476471,0.8125,0.5909090638160706,0.8184847831726074,0.6926804184913635
7.0,4.0,0.8240997229916898,0.8830409646034241,0.46666666865348816,0.3684210479259491,0.7747578024864197,0.44141802191734314
7.0,5.0,0.8318548387096775,0.9181286692619324,0.75,0.1875,0.7953630089759827,0.5744891166687012
8.0,1.0,0.7743524774774775,0.8837209343910217,0.699999988079071,0.2916666567325592,0.7224100232124329,0.5039684772491455
8.0,2.0,0.875,0.9186046719551086,0.4000000059604645,0.3333333432674408,0.8513020873069763,0.5059076547622681
8.0,3.0,0.8951515151515153,0.9011628031730652,0.6086956262588501,0.6363636255264282,0.9104545712471008,0.7514300346374512
